s1,µA1,s2,µA2,s3,µA3,s4,µA4,Sensor 1 y(0.1),Sensor 2 y(0.1),Sensor 3 y(0.1),Sensor 4 y(0.1),Sensor 1 y(0.01),Sensor 2 y(0.01),Sensor 3 y(0.01),Sensor 4 y(0.01),Sensor 1 y(0.001),Sensor 2 y(0.001),Sensor 3 y(0.001),Sensor 4 y(0.001)
2394.75,0.0112057,2394.75,0.877147,2394.75,2.41161,2394.75,30.0831,0.010085130000000001,0.7825659,2.1784649999999997,27.05263,0.011093643,0.8599641899999999,2.3973135,29.755122999999998,0.011194494300000002,0.8677040189999999,2.41919835,30.0253723
2395.0,0.0112057,2395.0,0.871425,2395.0,2.4202,2395.0,30.0873,0.010085130000000001,0.7888601,2.1713080000000002,27.075210000000002,0.011093643,0.86831831,2.3875798,29.782311000000004,0.011194494300000002,0.876264131,2.4092069800000004,30.053021100000002
2395.25,0.0112057,2395.25,0.862365,2395.25,2.41543,2395.25,30.0853,0.010085130000000001,0.7833765,2.1777029999999997,27.07837,0.011093643,0.8626201499999999,2.3959503,29.786407,0.011194494300000002,0.870544515,2.41777503,30.0572107
2395.5,0.0112057,2395.5,0.866179,2395.5,2.41018,2395.5,30.0745,0.010085130000000001,0.7765099000000001,2.173362,27.07569,0.011093643,0.8537794900000001,2.3912232,29.784339,0.011194494300000002,0.8615064490000001,2.41300932,30.055203900000002
2395.75,0.0112057,2395.75,0.867133,2395.75,2.41877,2395.75,30.0964,0.010085130000000001,0.7796565,2.170021,27.06924,0.011093643,0.85752675,2.3861641000000002,29.773974000000003,0.011194494300000002,0.8653137750000001,2.40777841,30.0444474
2396.0,0.0112057,2396.0,0.870471,2396.0,2.42353,2396.0,30.0564,0.010085130000000001,0.7807535000000001,2.1773689999999997,27.082759999999997,0.011093643,0.85849505,2.3946298999999995,29.795036,0.011194494300000002,0.866269205,2.41635599,30.0662636
2396.25,0.0112057,2396.25,0.866656,2396.25,2.41972,2396.25,30.1098,0.010085130000000001,0.7830424,2.180796,27.0561,0.011093643,0.86172814,2.3992566,29.756369999999997,0.011194494300000002,0.8695967139999999,2.42110266,30.026397
2396.5,0.0112057,2396.5,0.874286,2396.5,2.42258,2396.5,30.0454,0.010085130000000001,0.7807533999999999,2.178034,27.09238,0.011093643,0.85806574,2.3955513999999996,29.808058,0.011194494300000002,0.865796974,2.41730314,30.0796258
2396.75,0.0112057,2396.75,0.863795,2396.75,2.41781,2396.75,30.1355,0.010085130000000001,0.7858083,2.179845,27.049870000000002,0.011093643,0.86543823,2.3983065,29.745846999999998,0.011194494300000002,0.8734012230000001,2.42015265,30.015444700000003
2397.0,0.0112057,2397.0,0.869517,2397.0,2.42449,2397.0,30.1212,0.010085130000000001,0.7779877000000001,2.176697,27.120520000000003,0.011093643,0.8552142699999999,2.3936987,29.834001999999998,0.011194494300000002,0.862936927,2.4153988699999998,30.1053502
2397.25,0.0112057,2397.25,0.872378,2397.25,2.42401,2397.25,30.1489,0.010085130000000001,0.7828514,2.181993,27.111850000000004,0.011093643,0.86085044,2.4002402999999997,29.820265000000003,0.011194494300000002,0.868650344,2.4220650299999997,30.091106500000002
2397.5,0.0112057,2397.5,0.867133,2397.5,2.42496,2397.5,30.1422,0.010085130000000001,0.7846156999999999,2.181704,27.13334,0.011093643,0.86360177,2.3997794,29.847344,0.011194494300000002,0.871500377,2.42158694,30.1187444
2397.75,0.0112057,2397.75,0.866179,2397.75,2.42449,2397.75,30.156,0.010085130000000001,0.7803243000000001,2.182417,27.129360000000002,0.011093643,0.8584521300000001,2.4007057,29.840916,0.011194494300000002,0.8662649130000001,2.4225345700000003,30.1120716
2398.0,0.0112057,2398.0,0.871425,2398.0,2.42353,2398.0,30.1961,0.010085130000000001,0.7800857,2.181945,27.14441,0.011093643,0.8575696700000001,2.4002355,29.854841,0.011194494300000002,0.865318067,2.42206455,30.125884099999997
2398.25,0.0112057,2398.25,0.866656,2398.25,2.42783,2398.25,30.1675,0.010085130000000001,0.7838056,2.181607,27.173630000000003,0.011093643,0.8626630599999999,2.3993377,29.893853000000004,0.011194494300000002,0.870548806,2.42111077,30.1658753
2398.5,0.0112057,2398.5,0.859504,2398.5,2.41924,2398.5,30.1683,0.010085130000000001,0.7792752,2.1841880000000002,27.150830000000003,0.011093643,0.85791792,2.4034657999999998,29.865833000000002,0.011194494300000002,0.865782192,2.42539358,30.137333299999998
2398.75,0.0112057,2398.75,0.864749,2398.75,2.42401,2398.75,30.1546,0.010085130000000001,0.7740781000000001,2.177793,27.1501,0.011093643,0.85096141,2.3950953,29.86648,0.011194494300000002,0.858649741,2.4168255299999997,30.138118
2399.0,0.0112057,2399.0,0.869994,2399.0,2.4283,2399.0,30.1551,0.010085130000000001,0.7787986,2.182038,27.13919,0.011093643,0.85615396,2.3998128,29.853059,0.011194494300000002,0.863889496,2.42159028,30.124445899999998
2399.25,0.0112057,2399.25,0.872378,2399.25,2.41924,2399.25,30.1452,0.010085130000000001,0.7832330000000001,2.184564,27.1386,0.011093643,0.8613179000000001,2.4039264,29.853450000000002,0.011194494300000002,0.86912639,2.42586264,30.124935
2399.5,0.0112057,2399.5,0.866179,2399.5,2.40637,2399.5,30.1574,0.010085130000000001,0.7845203,2.1760289999999998,27.131899999999998,0.011093643,0.8635922300000001,2.3949189,29.84387,0.011194494300000002,0.871499423,2.41680789,30.115067
2399.75,0.0112057,2399.75,0.862365,2399.75,2.4202,2399.75,30.1136,0.010085130000000001,0.7791797,2.167116,27.137279999999997,0.011093643,0.85747907,2.3824446,29.855388,0.011194494300000002,0.865309007,2.4039774599999997,30.1271988
2400.0,0.0112057,2400.0,0.866179,2400.0,2.41257,2400.0,30.125,0.010085130000000001,0.7765099000000001,2.1774169999999997,27.10338,0.011093643,0.8537794900000001,2.3959217,29.812578000000002,0.011194494300000002,0.8615064490000001,2.41777217,30.083497800000004
2400.25,0.0112057,2400.25,0.863318,2400.25,2.40923,2400.25,30.1202,0.010085130000000001,0.779275,2.170979,27.11202,0.011093643,0.8574886,2.3884109000000002,29.823702,0.011194494300000002,0.86530996,2.41015409,30.0948702
2400.5,0.0112057,2400.5,0.86761,2400.5,2.41114,2400.5,30.1856,0.010085130000000001,0.7774154000000001,2.168498,27.114720000000002,0.011093643,0.85472774,2.3851568,29.819652,0.011194494300000002,0.862458974,2.40682268,30.090145200000002
2400.75,0.0112057,2400.75,0.872378,2400.75,2.40828,2400.75,30.1756,0.010085130000000001,0.7813258000000001,2.16974,27.16604,0.011093643,0.85898158,2.387,29.883644,0.011194494300000002,0.866747158,2.408726,30.155404400000002
2401.0,0.0112057,2401.0,0.8781,2401.0,2.41638,2401.0,30.1179,0.010085130000000001,0.7857124,2.168262,27.15227,0.011093643,0.86371144,2.3842782000000002,29.873267,0.011194494300000002,0.8715113440000001,2.40587982,30.1453667
2401.25,0.0112057,2401.25,0.874763,2401.25,2.42067,2401.25,30.1598,0.010085130000000001,0.7899563000000001,2.175171,27.110300000000002,0.011093643,0.8692856299999999,2.3922591,29.81714,0.011194494300000002,0.877218563,2.41396791,30.087823999999998
2401.5,0.0112057,2401.5,0.873332,2401.5,2.42544,2401.5,30.2213,0.010085130000000001,0.7871436,2.17908,27.149970000000003,0.011093643,0.86600106,2.396511,29.858817,0.011194494300000002,0.8738868059999999,2.4182541,30.129701700000002
2401.75,0.0112057,2401.75,0.873809,2401.75,2.42306,2401.75,30.1522,0.010085130000000001,0.7860465,2.182658,27.192259999999997,0.011093643,0.8646034499999999,2.4011617999999997,29.918395999999998,0.011194494300000002,0.8724591450000001,2.4230121799999997,30.191009599999997
2402.0,0.0112057,2402.0,0.871902,2402.0,2.42878,2402.0,30.1632,0.010085130000000001,0.7862374,2.181326,27.138080000000002,0.011093643,0.8650518399999999,2.3988866,29.850788,0.011194494300000002,0.8729332839999999,2.42064266,30.1220588
2402.25,0.0112057,2402.25,0.870471,2402.25,2.4283,2402.25,30.1555,0.010085130000000001,0.7845687,2.185854,27.14611,0.011093643,0.86316867,2.4044874,29.861490999999997,0.011194494300000002,0.8710286669999999,2.42635074,30.133029099999998
2402.5,0.0112057,2402.5,0.869994,2402.5,2.4221,2402.5,30.1508,0.010085130000000001,0.7833762000000001,2.18485,27.13948,0.011093643,0.86176152,2.4039550000000003,29.853898,0.011194494300000002,0.8696000519999999,2.4258655,30.1253398
2402.75,0.0112057,2402.75,0.873332,2402.75,2.42163,2402.75,30.1918,0.010085130000000001,0.7833284,2.179843,27.13982,0.011093643,0.86132744,2.3978743000000002,29.849701999999997,0.011194494300000002,0.869127344,2.41967743,30.1206902
2403.0,0.0112057,2403.0,0.867133,2403.0,2.41877,2403.0,30.2323,0.010085130000000001,0.7853789,2.179181,27.17667,0.011093643,0.86453669,2.3973851,29.890287,0.011194494300000002,0.8724524690000001,2.41920551,30.1616487
2403.25,0.0112057,2403.25,0.871902,2403.25,2.42496,2403.25,30.2466,0.010085130000000001,0.7808966,2.1775119999999997,27.2105,0.011093643,0.8585093600000001,2.3946441999999997,29.93012,0.011194494300000002,0.8662706360000001,2.41635742,30.202081999999997
2403.5,0.0112057,2403.5,0.869994,2403.5,2.42163,2403.5,30.2414,0.010085130000000001,0.784521,2.182131,27.22142,0.011093643,0.8631639,2.4006771,29.944082,0.011194494300000002,0.87102819,2.42253171,30.2163482
2403.75,0.0112057,2403.75,0.872378,2403.75,2.42592,2403.75,30.253,0.010085130000000001,0.7832330000000001,2.179896,27.21842,0.011093643,0.8613179000000001,2.3974566,29.939102,0.011194494300000002,0.86912639,2.41921266,30.211170199999998
2404.0,0.0112057,2404.0,0.873332,2404.0,2.43116,2404.0,30.2383,0.010085130000000001,0.7852355999999999,2.183852,27.22623,0.011093643,0.86366376,2.4017132,29.950323,0.011194494300000002,0.871506576,2.4234993200000003,30.2227323
2404.25,0.0112057,2404.25,0.876193,2404.25,2.4221,2404.25,30.2347,0.010085130000000001,0.7862849,2.187138,27.214109999999998,0.011093643,0.8646272899999999,2.4067578000000003,29.935881,0.011194494300000002,0.8724615290000001,2.42871978,30.2080581
2404.5,0.0112057,2404.5,0.875239,2404.5,2.42926,2404.5,30.2242,0.010085130000000001,0.7884783000000001,2.180606,27.21018,0.011093643,0.86742153,2.3979506,29.932247999999998,0.011194494300000002,0.875315853,2.41968506,30.2044548
2404.75,0.0112057,2404.75,0.880008,2404.75,2.42926,2404.75,30.2254,0.010085130000000001,0.788192,2.1863340000000004,27.2019,0.011093643,0.8665343,2.4049674000000003,29.92197,0.011194494300000002,0.87436853,2.42683074,30.193977
2405.0,0.0112057,2405.0,0.87667,2405.0,2.41543,2405.0,30.2156,0.010085130000000001,0.7916734,2.1849510000000003,27.201880000000003,0.011093643,0.87117454,2.4048291,29.923047999999998,0.011194494300000002,0.8791246540000001,2.4268169100000003,30.1951648
2405.25,0.0112057,2405.25,0.879054,2405.25,2.41543,2405.25,30.2271,0.010085130000000001,0.7892414,2.173887,27.195189999999997,0.011093643,0.8679271399999999,2.3912757,29.913559,0.011194494300000002,0.8757957139999999,2.41301457,30.185395899999996
